時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/10/05 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,628.00
2017/10/05 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,621.00
2017/10/05 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,629.00
2017/10/05 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,686.00
2017/10/05 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,633.00
2017/10/05 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,546.00
2017/10/05 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,544.00
2017/10/05 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,507.00
2017/10/05 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,498.00
2017/10/05 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,460.00
2017/10/05 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,433.00
2017/10/05 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,423.00
2017/10/06 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/10/06 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/10/06 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/10/06 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/06 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,367.00
2017/10/06 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,378.00
2017/10/06 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,362.00
2017/10/06 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/06 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,450.00
2017/10/06 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,493.00
2017/10/06 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,500.00
2017/10/06 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,540.00
2017/10/06 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,557.00
2017/10/06 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,577.00
2017/10/06 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,622.00
2017/10/06 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,598.00
2017/10/06 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,550.00
2017/10/06 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,498.00
2017/10/06 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,458.00
2017/10/06 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,439.00
2017/10/06 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,419.00
2017/10/06 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,408.00
2017/10/06 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,423.00
2017/10/06 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,392.00
2017/10/07 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/07 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,372.00
2017/10/07 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,368.00
2017/10/07 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/07 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/07 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/10/07 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,360.00
2017/10/07 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,365.00
2017/10/07 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,406.00
2017/10/07 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/10/07 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,412.00
2017/10/07 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,424.00
2017/10/07 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,440.00
2017/10/07 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/10/07 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,411.00
2017/10/07 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,429.00
2017/10/07 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,422.00
2017/10/07 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/10/07 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/10/07 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,397.00
2017/10/07 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/10/07 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/10/07 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,370.00
2017/10/07 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,376.00
2017/10/08 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,370.00
2017/10/08 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/08 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/10/08 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/08 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,359.00
2017/10/08 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,357.00
2017/10/08 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,360.00
2017/10/08 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,359.00
2017/10/08 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/10/08 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,380.00
2017/10/08 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,382.00
2017/10/08 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/08 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,381.00
2017/10/08 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/10/08 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,403.00
2017/10/08 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,416.00
2017/10/08 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,395.00
2017/10/08 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/10/08 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,385.00
2017/10/08 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/10/08 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,392.00
2017/10/08 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,380.00
2017/10/08 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,391.00
2017/10/08 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/09 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,372.00
2017/10/09 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/09 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/09 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,371.00
2017/10/09 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/09 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/09 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/09 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,363.00
2017/10/09 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,376.00
2017/10/09 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/10/09 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,403.00
2017/10/09 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/10/09 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/10/09 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,412.00
2017/10/09 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,424.00
2017/10/09 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,412.00
2017/10/09 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/10/09 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/10/09 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/10/09 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,408.00
2017/10/09 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/10/09 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,380.00
2017/10/09 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/09 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/10 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/10 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/10 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,362.00
2017/10/10 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,356.00
2017/10/10 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,361.00
2017/10/10 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,346.00
2017/10/10 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,362.00
2017/10/10 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,369.00
2017/10/10 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,376.00
2017/10/10 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,388.00
2017/10/10 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,406.00
2017/10/10 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,421.00
2017/10/10 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,453.00
2017/10/10 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,434.00
2017/10/10 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,474.00
2017/10/10 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,457.00
2017/10/10 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,451.00
2017/10/10 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,435.00
2017/10/10 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/10/10 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/10/10 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/10/10 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/10/10 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,390.00
2017/10/10 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/11 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,366.00
2017/10/11 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,360.00
2017/10/11 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,370.00
2017/10/11 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/11 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,365.00
2017/10/11 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,351.00
2017/10/11 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,352.00
2017/10/11 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,389.00
2017/10/11 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,424.00
2017/10/11 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,501.00
2017/10/11 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,577.00
2017/10/11 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,628.00
2017/10/11 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,586.00
2017/10/11 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,617.00
2017/10/11 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,634.00
2017/10/11 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,621.00
2017/10/11 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,596.00
2017/10/11 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,579.00
2017/10/11 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,526.00
2017/10/11 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,488.00
2017/10/11 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,466.00
2017/10/11 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,434.00
2017/10/11 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,424.00
2017/10/11 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,409.00
2017/10/12 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,400.00
2017/10/12 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/12 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/12 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/12 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,370.00
2017/10/12 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/12 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/12 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,401.00
2017/10/12 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,475.00
2017/10/12 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,552.00
2017/10/12 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,607.00
2017/10/12 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,586.00
2017/10/12 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,584.00
2017/10/12 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,621.00
2017/10/12 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,595.00
2017/10/12 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,593.00
2017/10/12 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,549.00
2017/10/12 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,529.00
2017/10/12 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,509.00
2017/10/12 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,498.00
2017/10/12 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,471.00
2017/10/12 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,436.00
2017/10/12 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,430.00
2017/10/12 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,419.00
2017/10/13 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,400.00
2017/10/13 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,384.00
2017/10/13 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,397.00
2017/10/13 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/13 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/13 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,369.00
2017/10/13 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,371.00
2017/10/13 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/13 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,477.00
2017/10/13 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,544.00
2017/10/13 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,576.00
2017/10/13 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,564.00
2017/10/13 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,507.00
2017/10/13 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,548.00
2017/10/13 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,558.00
2017/10/13 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,523.00
2017/10/13 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,510.00
2017/10/13 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,461.00
2017/10/13 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,454.00
2017/10/13 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,439.00
2017/10/13 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,421.00
2017/10/13 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,409.00
2017/10/13 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/10/13 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/10/14 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,369.00
2017/10/14 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,375.00
2017/10/14 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,367.00
2017/10/14 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/14 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,378.00
2017/10/14 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/10/14 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,368.00
2017/10/14 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,372.00
2017/10/14 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/14 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,425.00
2017/10/14 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,419.00
2017/10/14 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,427.00
2017/10/14 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,422.00
2017/10/14 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,425.00
2017/10/14 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/10/14 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,426.00
2017/10/14 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/10/14 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/10/14 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,408.00
2017/10/14 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,402.00
2017/10/14 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,391.00
2017/10/14 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,391.00
2017/10/14 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,376.00
2017/10/14 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,373.00
2017/10/15 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,368.00
2017/10/15 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,372.00
2017/10/15 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/15 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,366.00
2017/10/15 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,367.00
2017/10/15 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/15 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/15 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,365.00
2017/10/15 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/10/15 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,390.00
2017/10/15 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/10/15 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,390.00
2017/10/15 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,393.00
2017/10/15 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/10/15 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/10/15 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,420.00
2017/10/15 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,412.00
2017/10/15 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,409.00
2017/10/15 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,399.00
2017/10/15 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,401.00
2017/10/15 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/10/15 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,395.00
2017/10/15 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,403.00
2017/10/15 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/10/16 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/16 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,363.00
2017/10/16 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,361.00
2017/10/16 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,361.00
2017/10/16 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,363.00
2017/10/16 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,347.00
2017/10/16 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,355.00
2017/10/16 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,358.00
2017/10/16 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,414.00
2017/10/16 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,459.00
2017/10/16 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,507.00
2017/10/16 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,519.00
2017/10/16 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,497.00
2017/10/16 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,501.00
2017/10/16 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,525.00
2017/10/16 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,537.00
2017/10/16 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,548.00
2017/10/16 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,529.00
2017/10/16 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,465.00
2017/10/16 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,471.00
2017/10/16 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,448.00
2017/10/16 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/10/16 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,416.00
2017/10/16 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,411.00
2017/10/17 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,404.00
2017/10/17 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/10/17 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,378.00
2017/10/17 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,378.00
2017/10/17 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,377.00
2017/10/17 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,374.00
2017/10/17 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/10/17 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/10/17 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,422.00
2017/10/17 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,472.00
2017/10/17 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,529.00
2017/10/17 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,528.00
2017/10/17 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,533.00
2017/10/17 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,556.00
2017/10/17 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,557.00
2017/10/17 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,547.00
2017/10/17 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,532.00
2017/10/17 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,513.00
2017/10/17 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,495.00
2017/10/17 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,487.00
2017/10/17 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,461.00
2017/10/17 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,439.00
2017/10/17 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,411.00
2017/10/17 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,393.00
2017/10/18 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,398.00
2017/10/18 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,391.00
2017/10/18 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,389.00
2017/10/18 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,369.00
2017/10/18 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,364.00
2017/10/18 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,372.00
2017/10/18 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,370.00
2017/10/18 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,379.00
2017/10/18 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,427.00
2017/10/18 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,447.00
2017/10/18 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,475.00
2017/10/18 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,468.00
2017/10/18 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,486.00
2017/10/18 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,513.00
2017/10/18 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/10/18 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,626.00
2017/10/18 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,482.00
